Unnamed: 0,id,foodname,foodtype,recommend,imgurl,price
140,141,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%95%A4%E9%85%92%E7%BA%A2%E7%83%A7%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Braised pork is a favorite of many people and is also a signature dish in many hotels. Most braised pork belly is made of fat and lean pork belly. Although pork belly is very fragrant, the fat part has a lot of oil, so you will have some concerns from a health perspective. Although this process seems troublesome, it can remove a lot of oil and add beer to cook, making it more fragrant, glutinous and delicious, with a bright red color, fat but not greasy, suitable for both young and old, and eat it if you want.",http://img.xiaochushuo.com/web/265156465.jpg!s4,98.71
141,142,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%9D%92%E6%A4%92%E7%82%92%E9%B8%A1%E7%88%AA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Chicken feet have always been my favorite, whether it is cold, braised or stewed, the taste is very good. Today’s fried chicken feet with green pepper is very worth having!",http://img.xiaochushuo.com/web/264636066.jpg!s4,35.67
142,143,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%9D%92%E8%8F%9C%E9%B1%BC%E4%B8%B8%E6%B1%A4 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,An extremely delicious soup?,http://img.xiaochushuo.com/web/265533073.jpg!s4,75.88
143,144,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%94%AC%E8%8F%9C%E8%82%89%E9%A5%BC (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"The shrimp meat patties with various vegetables are added, needless to say, they are nutritious, the taste is really great! Fresh and tender, not only children love to eat, but adults are also irresistible",http://img.xiaochushuo.com/web/265609835.jpg!s4,103.52
144,145,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%97%E7%93%9C%E8%92%B8%E6%8E%92%E9%AA%A8 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"The pork ribs with strong garlic flavor and the sweet pumpkin are delicious, and the soup is also good for bibimbap. The baby loves it.",http://img.xiaochushuo.com/web/265135745.jpg!s4,108.13
145,146,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%AE%B6%E5%B8%B8%E7%83%A7%E8%B1%86%E8%85%90 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Minced meat tofu is a traditional famous dish. It is a home-cooked dish. The main ingredients are tender tofu and minced meat. It is a dish that can be stir-fried using existing condiments from the family. The dish is fresh and delicious, and it can strengthen the body and improve physical fitness.",http://img.xiaochushuo.com/web/264651072.jpg!s4,96.88
146,147,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%AD%A3%E5%AE%97%E6%A6%95%E5%9F%8E%E8%8D%94%E6%9E%9D%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"It was this dish that made me fall in love with the kitchen at first, and it was also my husband’s favorite food. Now I also love it. If I haven't eaten it for a long time, I will miss you a bite of crispy, sweet and sour.",http://img.xiaochushuo.com/web/262491817.jpg!s4,84.34
147,148,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%8B%A6%E7%93%9C%E7%82%92%E8%99%BE%E4%BB%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Summer fat-reducing vegetables are rich in nutrients and remove fire, and there are many benefits~",http://img.xiaochushuo.com/web/264893308.jpg!s4,80.72
148,149,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%96%B0%E5%A5%A5%E5%B0%94%E8%89%AF%E7%83%A4%E9%B8%A1%E8%85%BF (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,What is your favorite chicken legs? I usually use chicken legs to make hand-pulled chicken. Today I will try making New Orleans roasted chicken legs. You can make New Orleans roasted chicken legs without an oven?,http://img.xiaochushuo.com/web/264774307.jpg!s4,37.18
149,150,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%85%A7%E7%83%A7%E6%8E%92%E9%AA%A8 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Ribs are a common delicacy on the dining table, and there are many ways to make them. Today I share a dish of teriyaki pork ribs. Every time I go to it, it’s a lot of light? The way to make them is also very simple.",http://img.xiaochushuo.com/web/6cc549597df2bdc7ed4bfa9925444c5e.jpg!s4,61.44
150,151,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%91%B1%E6%B2%B9%E8%92%B8%E8%9F%B9 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"The best way to eat crabs is to eat them by steaming them, but you will get tired of eating them by steaming them all the time. The onion I bought at home was to make dumpling stuffing, but in the end I couldn't eat it even if I didn't make it for a while, so I used scallions and crabs to cook different ways. The scallion oil not only has the aroma of onion but also preserves the freshness of the crabs very well. Sweet taste",http://img.xiaochushuo.com/web/265077456.jpg!s4,104.79
151,152,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%B4%AB%E8%8B%8F%E8%92%B8%E5%A4%AA%E6%B9%96%E5%A4%A7%E9%97%B8%E8%9F%B9 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%A7%8B%E9%A3%8E%E5%93%8D%EF%BC%8C%E8%9F%B9%E8%84%9A%E7%97%92%E2%80%9D%EF%BC%8C%E4%BB%8E%E5%AF%92%E9%9C%B2%E5%88%B0%E7%AB%8B%E5%86%AC%EF%BC%8C%E6%98%AF%E5%A4%AA%E6%B9%96%E8%9F%B9%E5%A4%A7%E9%87%8F%E4%B8%8A%E5%B8%82%E5%AD%A3%E8%8A%82%E3%80%82%E5%8F%A4%E4%BA%BA%E8%AF%97%E6%9B%B0%E2%80%9C%E4%B9%9D%E6%9C%88%E5%9B%A2%E8%84%90%E5%8D%81%E6%9C%88%E5%B0%96%EF%BC%8C%E6%8C%81%E8%9E%AF%E9%A5%AE%E9%85%92%E8%8F%8A%E8%8A%B1%E5%A4%A9%E2%80%9D%EF%BC%8C%E6%B0%91%E9%97%B4%E4%B9%9F%E6%9C%89%E2%80%9C%E5%86%9C%E5%8E%86%E4%B9%9D%E6%9C%88%E5%90%83%E6%AF%8D%E8%9F%B9%EF%BC%8C%E5%86%9C%E5%8E%86%E5%8D%81%E6%9C%88%E5%90%83%E5%85%AC%E8%9F%B9%E2%80%9D%E4%B9%A0%E4%BF%97%E4%BB%A5%E5%8F%8A%E8%B5%8F%E8%8F%8A%E3%80%81%E5%90%83%E8%9F%B9%E3%80%81%E5%96%9D%E9%BB%84%E9%85%92%E7%9A%84%E9%A5%AE%E9%A3%9F%E6%96%87%E5%8C%96%0D%0A%E6%97%B6%E8%87%B310%E6%9C%88%EF%BC%8C%E5%8F%88%E6%98%AF%E4%B8%B0%E6%94%B6%E6%97%B6%EF%BC%8C%E8%9F%B9%E5%B7%B2%E8%82%A5%E7%BE%8E%EF%BC%8C%E5%BC%80%E5%A7%8B%E5%93%81%E5%B0%9D%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/263827961.jpg!s4,108.92
152,153,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%B8%85%E8%92%B8%E7%9B%B2%E6%9B%B9%E9%B1%BC (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"I think the best way to make fish is steaming, which is simply super easy to get started. Not only is it rich in nutrition, but it also tastes extremely delicious. It is a hundred times healthier than other methods such as frying, braising, etc.",http://img.xiaochushuo.com/web/263543352.jpg!s4,73.13
153,154,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B9%BF%E5%BC%8F%E8%8C%B6%E7%82%B9-%E8%92%9C%E8%93%89%E7%82%B8%E8%99%BE%E9%A5%BA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"After a busy week, I came to Dao Kuai Fried Cantonese Refresh to comfort myself who was working hard for survival. Perhaps for you and me, there is only your love and my food in this world that cannot be disappointed.",http://img.xiaochushuo.com/web/258668030.jpg!s4,54.58
154,155,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%B2%A1%E7%83%A4%E7%AE%B1%E4%B9%9F%E8%A6%81%E5%81%9A%E7%83%98%E7%84%99%E2%80%94%E2%80%94%E6%A6%B4%E8%8E%B2%E9%85%A5 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"The golden and attractive durian crisp is made of soft and smooth filling made of fresh durian pulp, and is paired with a crispy layered, extremely loose and finely crafted pastry, which makes people excited. The faint durian flavor after eating makes people forget the ""durian"".",http://img.xiaochushuo.com/web/263403579.jpg!s4,76.58
155,156,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%BA%A2%E7%83%A7%E9%87%91%E9%B2%B3%E9%B1%BC (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Golden pomfret has thick meat, few thorns, good taste, rich in nutrition, and is a natural nutritional product. Pomfret is a large tropical fish that is both edible and ornamental in tropical and subtropical areas. The nutritional value of pomfret is that pomfret is rich in unsaturated fatty acids and trace elements selenium and magnesium, which has the effect of lowering cholesterol. It is a good fish food for people with high blood lipids and high cholesterol.",http://img.xiaochushuo.com/web/262457015.jpg!s4,99.01
156,157,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%8C%B6%E9%A4%90%E5%8E%85%E7%9A%84%E5%8E%A8%E5%B8%88%E6%98%AF%E6%80%8E%E4%B9%88%E5%81%9A%E8%B1%86%E8%B1%89%E5%87%A4%E7%88%AA%E7%9A%84%EF%BC%9F (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"★★★★★
Little round food
Menu
Chicken claws are chicken claws. They are rich in glutamate, collagen and calcium. Eating more can not only soften blood vessels, but also have the effect of beauty.
Although the dishes are as simple as they are, they need to work hard to cook. You have to fly water first, then fry it, and then steam it. Only in this way can you taste the delicious dishes.

★★★★★
Creative Index
Steamed phoenix claws with fermented black beans",http://img.xiaochushuo.com/web/46491668.jpg!s4,100.18
157,158,Braised shrimp,Cantonese cuisine,"Dried fragrant crispy on the outside and Q on the inside, sweet and salty on the inside. It tastes good when eaten in a restaurant. It tastes good because it tastes good. It is delicious. I often make this dish",http://img.xiaochushuo.com/web/265005621.jpg!s4,95.3
158,159,Classic of gourmet dishes [White-cut chicken] The secret to soaking chicken ensures tenderness and smoothness,Cantonese cuisine,"There is a saying in Guangdong: No chicken can make a feast. It can be seen how outstanding the status of chicken in Cantonese cuisine is. White-cut chicken is the most common dish in Guangdong, but it is not so easy to prepare.
The white-cut chicken is cooked. Controlling the heat depends entirely on the water temperature. The secret is to lift the chicken up and drain the water in the abdominal cavity. The abdominal temperature is low due to the blood in the abdominal cavity during the soaking process, and the chicken is not easy to cook. Cut it open before it is cooked and the delicious gravy flows out. During the process of soaking the chicken, lift the chicken up and drain the water from the abdominal cavity. When soaking again, the boiling water fills the abdominal cavity. The inside and outside can make the whole chicken heat evenly and achieve the effect we want.",http://img.xiaochushuo.com/web/246143989.jpg!s4,38.29
159,160,Lotus seeds and yam gourd fermented lean meat soup,Cantonese cuisine,"Lianzi Huaishan Geng Fruit Decoction has the effects of nourishing the middle and nourishing qi, promoting fluid and quenching thirst, beauty and beauty, losing weight, nourishing the spleen and stopping diarrhea, calming the heart and calming the mind, stopping diarrhea, and helping sleep. Regular consumption of Lianzi Huaishan Geng Fruit Decoction can enhance immunity. Reduce the occurrence of diseases. Moreover, lotus seeds, yam, water chestnut soup is suitable for all ages and is edible to ordinary people, and there are not many taboos.",http://img.xiaochushuo.com/web/264241579.jpg!s4,81.53
160,161,Mango double skin milk,Cantonese cuisine,"Mango contains a variety of vitamins and has a particularly high carotene content. It is beneficial to vision and moisturizes the skin. It is a good beauty for ladies. Mango double-skin milk, the flesh is thick and juicy, the double-skin milk is delicate and tender, and the milky aroma is rich.",http://img.xiaochushuo.com/web/265540004.jpg!s4,98.23
161,162,Colored pepper beef granules,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%B2%A4%E8%8F%9C (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))","Colored pepper beef granules are colorful and delicious, full of vitamins and protein, low fat and low calorie, healthy and delicious, especially suitable for fitness and those who have strict requirements for calorie intake to satisfy their cravings! The naked eye steak used by Sister Nan in this dish is cut from a small part near the end of the ribs. The meat is tender and juicy (snow-shaped) and has a endless flavor.",http://img.xiaochushuo.com/web/263274666.jpg!s4,56.12
162,163,Steamed pork ribs from millet,Cantonese cuisine,"Steamed pork ribs from millet, the pork ribs are glutinous and soft, and the pork ribs are delicious and worth a try.",http://img.xiaochushuo.com/web/264762114.jpg!s4,35.45
163,164,Papaya Red Date Leaning Broth Soup,Cantonese cuisine,"Lingnan Good Fruit - Papaya is rich in nutrition, sweet in taste, soft and smooth in meat, and juicy. It is a good product for making fruits or making soup.

Papaya contains papaya enzyme to promote breast hormone secretion, which is helpful for weight loss and breast enhancement, and is most suitable for women to eat.
In addition, it also contains carotene and rich vitamin C. It has strong antioxidant ability and can help the body repair tissues, eliminate toxic substances, enhance human immunity, and help the body resist virus attacks.",http://img.xiaochushuo.com/web/264423701.jpg!s4,63.5
164,165,Barbecue pork sauce,Cantonese cuisine,Barbecue pork sauce,http://img.xiaochushuo.com/web/262468156.jpg!s4,110.39
165,166,Shacha beef vermicelli,Cantonese cuisine,"Last night Park
Wow sounds
The long-lost summer comes like a dream
The spring in Lu Island is shy and hiding suddenly comes today
 Spring and summer, autumn and winter in two days
What's going on this weather
 What's wrong with this world
""El Niño""
Restrain your unhealthy behavior
Return the earth to a bright world",http://img.xiaochushuo.com/web/259696139.jpg!s4,95.21
166,167,Roasted meat with water chestnuts,Cantonese cuisine,"There are many effects and functions of water chestnuts, such as: 1. Anti-cancer effects. Water chestnuts have certain anti-cancer effects in some prescriptions. 2. The effect of clearing heat and relieving heat can relieve heat stroke. 3. Strengthen the spleen and qi, and it is very effective for patients with poor spleen and stomach. 4. Relieve skin diseases, such as head sores in children. 5. Lose weight and lose weight, which can be used as an auxiliary product for weight loss. 6. You can relieve alcohol and take some appropriately after drinking. 7. Eating water chestnuts can replenish the five internal organs and eliminate all diseases, which is of great benefit to the body.",http://img.xiaochushuo.com/web/cc980aaa3e57a18ac6ea9f2df5f1d29a.jpg!s4,87.19
167,168,Orange ribs,Cantonese cuisine,"When it comes to cooking with fruits, the first thing that comes to mind for many people is definitely salad. In fact, the effect of fruits and meat is very good, either sweet, sour, refreshing, or smooth. The temptation of the senses and the refreshingness of the entrance are combined, which is unique. Sister Nan recommends this orange ribs to everyone today. This dish of orange ribs is made of orange and crispy bone ribs. The ribs are unique and refreshing and unique. So let’s use this orange-scented orange rib to open up the summer. Be tired of appetite.",http://img.xiaochushuo.com/web/263139615.jpg!s4,93.54
168,169,Ginseng and fruit lily lean broth [replenish the lungs and nourish the lungs],Cantonese cuisine,"Prince Shenyi can not only replenish the spleen, but also nourish the stomach qi, and has the effect of nourishing qi and strengthening the spleen, producing fluid and moistening the lungs.

Once figs moisten the lungs and relieve cough, clear heat and promote fluid, strengthen the spleen and appetite, clear intestines and reduce swelling.

Lily has a slightly cold taste and a sweet taste. It has the effect of moistening dryness and clearing heat, and can assist in treating symptoms such as dry lung or coughing with lung heat.

Stew the soup with lean pork to moisten the lungs and replenish the deficiency and nourish the internal organs.",http://img.xiaochushuo.com/web/264132957.jpg!s4,96.33
169,170,Kapok keel soup [wet soup],Cantonese cuisine,"Kapok grows in the south and is the city flower of our Guangzhou. After the flowers fall, the trees fall in the sky, and the flowers do not fade or listless. They say goodbye to the world heroically, so they are also called heroic flowers. And it's full of treasures.
Dry it and can be eaten, and has the effects of clearing heat, removing dampness, and detoxifying.

Guangdong people like to make kapok soup: it can remove dampness and promote diuresis, strengthen the spleen and liver, and is calm and moist, which is most suitable for early spring.",http://img.xiaochushuo.com/web/264358368.jpg!s4,77.78
170,171,Delicious food in my hometown ~ fried white glutinous rice balls,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%B2%A4%E8%8F%9C (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",White glutinous rice cakes are indispensable and unique pastries during the Chinese New Year in Guangning. They have the characteristics of long storage time and a variety of ways to eat them.,http://img.xiaochushuo.com/web/265382250.jpg!s4,83.75
171,172,Crispy fried yellow croaker,Cantonese cuisine,"It's crispy and crispy, and I can't help but chew it when I get the pot. There is no fishy smell at all.",http://img.xiaochushuo.com/web/264334954.jpg!s4,37.77
172,173,Steamed scallops with garlic vermicelli,Cantonese cuisine,"Garlic and vermicelli are really perfect? Today, the steamed scallops made by Sister Nan recommends to everyone by steamed garlic vermicelli that make people who don’t like to eat vermicelli and garlic have to stop after tasting it~I can’t stop~",http://img.xiaochushuo.com/web/263121672.jpg!s4,37.29
173,174,Spicy chicken wing tips,Cantonese cuisine,"Spicy chicken wing tips are easy to make and delicious. If you don’t have an appetite, eat it!",http://img.xiaochushuo.com/web/264858292.jpg!s4,44.52
174,175,"The skin is dry and fragrant, but it is tender and delicious inside. Eat more garlic bones without any pressure",Cantonese cuisine,"Garlic bones are a dish that everyone loves to eat on the table. After pickling, powdered and frying, the ribs are crispy on the outside and soft on the inside, tender and delicious. Especially the ribs with ""a bone in the middle"", after eating all the meat, you have to chew the bones as well. When you bite them with your big teeth, the bones are ""splashed"" and it is so delicious!
     Many people like to make delicious garlic bones at home. Do you know how to make garlic bones? How to make garlic bones more delicious? Let Xiao 2 introduce to you how to make garlic with a great feeling Fragrance bone.",http://img.xiaochushuo.com/web/260477189.jpg!s4,102.27
175,176,Fried chicken gizzard with sour beans,Cantonese cuisine,"Fried chicken gizzards with sour beans, the fighter in the meal is not only sour and spicy, but also delicious? Learn it quickly",http://img.xiaochushuo.com/web/264561192.jpg!s4,88.12
176,177,Rib sticky rice,Cantonese cuisine,"Stir-flavored, glutinous and floury, delicious?",http://img.xiaochushuo.com/web/265237447.jpg!s4,56.36
177,178,Onion Stir-fried Pork,Cantonese cuisine,A very home-cooked dish,http://img.xiaochushuo.com/web/265064866.jpg!s4,58.23
178,179,Tomato ribs pot,Cantonese cuisine,"The climate in Guangdong is a little obvious in winter and summer, and there is no special feeling in spring or autumn. It seems that it suddenly jumps from the hot summer to the cold winter.
Therefore, there is a warm clay pot dish. It is most suitable for eating in winter. It is served on the dining table in a steaming manner, which immediately adds a hint of warmth to the home. The casserole has strong insulation ability and the dishes are slow to cold. The family can be comfortable and have a relaxed and leisurely meal.
The tomato ribs I made today have meat and vegetables, rich ingredients, balanced nutrition, and delicious.",http://img.xiaochushuo.com/web/265639918.jpg!s4,40.78
179,180,Spicy duck with tomato sauce (Chaoshan fried duck breast),Cantonese cuisine,"The smoked duck and the duck are made into spicy food, so it’s really hard to stop.
The smoked duck breasts my mother gave me, today I will make a new way for you to taste the taste of your mother.",http://img.xiaochushuo.com/web/263529682.jpg!s4,47.73
180,181,Fresh meat wontons,Cantonese cuisine,"Nutritious and delicious, a bowl filled the stomach and warm the stomach",http://img.xiaochushuo.com/web/265387449.jpg!s4,39.06
181,182,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%8E%89%E7%AB%B9%E9%BA%A6%E5%86%AC%E7%82%96%E9%9B%AA%E6%A2%A8 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Simple and easy to make
Efficacy: Moisturizes the heart and lungs, relieves cough and calms the mind.
Indications: Dry cough, less phlegm, restlessness and insomnia.",http://img.xiaochushuo.com/web/263969417.jpg!s4,45.52
182,183,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BD%A9%E6%A4%92%E7%82%92%E8%8A%B1%E7%94%B2 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,Sixty-six-sized clams are rich in nutrition and suitable for daily eating!,http://img.xiaochushuo.com/web/263292627.jpg!s4,80.41
183,184,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B9%BF%E5%BC%8F%E7%BE%8A%E8%82%89%E6%B1%A4 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Guangxi mutton soup, the taste of my hometown",http://img.xiaochushuo.com/web/264429521.jpg!s4,84.03
184,185,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%B8%85%E8%92%B8%E8%8D%89%E9%B1%BC (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"???Steamed fish, as one of the most popular fish dishes, often appears on our dining table because steamed fish can best ensure the freshness of the fish and make the fish more tender.",http://img.xiaochushuo.com/web/264699281.jpg!s4,35.23
185,186,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%85%8A%E8%82%A0%E8%8F%9C%E5%BF%83%E7%B2%92 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"How can Cai Xing eat? Stir-fry with ginger? Baishao? stew? In fact, the cabbage can be cut into pellets and stir-fryed! This time I used a cabbage heart with a white stem and a crispy texture. The taste of the dish is relatively light. Some people call it ""Guangdong Caixin"", so you might as well give it a try!",http://img.xiaochushuo.com/web/260914076.jpg!s4,82.46
186,187,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%9C%E5%8D%9C%E8%B4%9D (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Bububei is a seafood white shell, also known as Bubuqi clam, which is a delicacy derived from Shunde. Through simple production methods, let the white shells open one by one in front of your eyes, not only can you taste the fresh taste of the food, but you can also feel that seeing is true! It is a popular internet celebrity food this year.",http://img.xiaochushuo.com/web/264085694.jpg!s4,60.77
