,id,foodname,foodtype,recommend,imgurl,price
959,960,小孩零食&,减肥,"别看食谱上有冰糖两字，其实这是一款没有添加任何糖的小蒸糕。

最近被安利了一款爆浆冰糖玉米。这是一种能生吃的水果型玉米，皮薄无渣，饱满多汁，清甜爽脆。于是拿来试做一下牛奶小蒸糕。口感一如预想中那么棒，奶香中平添一份清爽。

如此健康营养、原汁原味的小点心，不可错过……

小提示: 如果用其他甜玉米，必须用嫩的，否则吃起来有渣感。",http://img.xiaochushuo.com/web/261363759.jpg!s4,95.02
960,961,佳肴豆芽炒黄瓜片,减肥,豆芽健脾养肝，其中维生素B2含量较高，豆芽所含的能量很低，却含有丰富的纤维素、维生素和矿物质，有美容排毒、消脂通便、抗氧化的功效，这道菜很适合女性食用，爱美食又担心长胖的朋友们不妨试一试这道豆芽炒瓜片，黄瓜更不用说了，清热利水，解毒消肿，生津止渴。减肥的必备食材哦，快快动手做起来！,http://img.xiaochushuo.com/web/261376362.jpg!s4,46.77
961,962,时期也能吃的甜食---橙香山药,减肥,把山药和甜橙一起蒸煮，揭开锅盖的那一瞬间，满屋子弥漫这个淡淡的甜橙香。蘸一点蜂蜜与橙汁的混合蘸料。一口咬下去，这才是幸福的味道吧！,http://img.xiaochushuo.com/web/263029551.jpg!s4,53.02
962,963,0脂肪的蔬菜,减肥,想减肥嘴巴又馋，但是又想要健康瘦身的MM们，可以试一试这道简单又易学的蔬菜汤。原汁原味的烹调，一点油也没有放哦～我的微信公众号【个性胜过姿色】，关注后即可成为小姿的好友，每日更新美食制作，在制作过程中有任何疑问都可以咨询！,http://img.xiaochushuo.com/web/47314683.jpg!s4,83.64
963,964,餐,减肥,这里是一只矫情的减肥狗，自从减肥开始每天晚上都饿的前胸贴后背，最后实在忍不了了只好做些基本没有油水的菜来安慰安慰肚子。为了让挑剔的嘴能吃下去，就尽量把外观做的好看了.我的微信公号【个性胜过姿色】，关注后即可成为小姿的好友，在制作过程中有任何疑问都可以咨询,http://img.xiaochushuo.com/web/247890530.jpg!s4,35.87
964,965,五彩,减肥,作为资深的胖子已经四年多了，尝尽人生五味，品不够各路美食，所以身上的赘肉一直都是结实的战友……要减肥要有力气，要健康的减，我还是努力的成为资深美食家，不能成为资深胖子。素食餐对于体质寒凉的人可能引起不适，姜汁可以避免凉性的食物带来的腹泻。所以我选择了又一鲜的姜汁柠檬作为调味沙拉。,http://img.xiaochushuo.com/web/257526633.jpg!s4,31.51
965,966,凉拌西葫芦，,减肥,进入夏季就是吃凉拌菜的季节，搭配些爽口小菜是必须的。 这倒菜清香味十足，超级健康！西葫芦生吃？你没听错，保证好吃~我的微信公号【个性胜过姿色】，关注后即可成为小姿的好友，在制作过程中有任何疑问都可以咨询~,http://img.xiaochushuo.com/web/46989497.jpg!s4,85.61
966,967,金针菇拌黄瓜---,减肥,"春节期间参加宴席，有一家席的最后上了个豆芽拌粉条，别的一律是各种各样的荤菜，七大盘子八大碗的，不知道你是不是有和我一样的经历？

每逢佳节胖三斤，无论有没有吃胖，反正不平衡的饮食肯定是有的。

金针菇拌黄瓜是一道低脂菜肴，不仅味道鲜美，对人体有助消化、防便秘、促进肠胃蠕动、美容瘦身、调节免疫力、预防心血管疾病等，非常适合搭配在一日三餐中。

喜迎情人节，金针菇拌黄瓜，瘦身美食吃起来。",http://img.xiaochushuo.com/web/240698114.jpg!s4,74.04
967,968,4道低脂,减肥,"像我这样看起来有些臃肿的人，不运动是不运动，一旦下定决心要去锻炼减肥，肯定也是坚持不了几天的 →_→ 夏天前想瘦成闪电还得靠低脂减肥餐呀。
",http://img.xiaochushuo.com/web/44655712.jpg!s4,32.87
968,969,田园,减肥,田园沙拉是一种非常营养健康的饮食方法。首先它大多不必加热，这样会最大限度的保持住蔬菜中的各种营养不至于被破坏或流失。其次，蔬菜沙拉大多选择3种以上的蔬菜同食，做法十分简单，在营养上也会起到很好的互补作用。其减肥、美容、养颜的作用十分明显。夏天到了，天气热的不想吃饭，做一份鸡蛋蔬菜沙拉配上酸奶，很不错的一餐，还可以减肥呢！,http://img.xiaochushuo.com/web/48615981.jpg!s4,48.93
969,970,餐——黑椒鸡胸肉色拉,减肥,"对于“肉食动物”来说，喜欢吃肉的同时，又希望不要多摄入脂肪。那么鸡胸肉就是最好的选择。很多人不喜欢吃鸡胸肉，说是口感不好，如果你还没开始吃鸡胸，说明你并没有认真在减肥。
鸡胸肉有水煮、烧烤、油炸，但是健康最美味的吃法就是烤鸡胸肉了，水煮的没味道，油炸的太油腻，所以减肥的人都会选这款鸡胸肉哦！",http://img.xiaochushuo.com/web/260627920.jpg!s4,87.61
970,971,早餐必备的,减肥,"
不加任何调料的地瓜胡萝卜牛奶燕麦粥，漂亮又好喝。它不仅美容，而且低热量，不仅适合减肥的人喝，更适合各个年龄段的人，可以说是早餐必选的营养粥。",http://img.xiaochushuo.com/web/262789849.jpg!s4,77.06
971,972,色拉,减肥,做减肥餐大家最怕的就是麻烦，本身吃的卡路里就少，如果再花半个小时做上一餐，估计想死的心都有了~今天这款减肥色拉，10分钟不到就可以搞定，这样的减肥餐，色香味俱全哟~,http://img.xiaochushuo.com/web/260539445.jpg!s4,107.06
972,973,干拌鸡丝【,减肥,"试过很多做法 目前个人觉得 鸡胸肉这个做法味道最佳       
鸡胸肉蛋白质含量较高，且易被人体吸收入利用，有增强体力，强壮身体的作用，所含对人体生长发育有重要作用的磷脂类，是中国人膳食结构中脂肪和磷脂的重要来源之一。",http://img.xiaochushuo.com/web/256242122.jpg!s4,115.91
973,974,【西葫芦燕麦鸡蛋饼】,减肥,"西葫芦其实是南瓜的变种，热量很低，非常适合在减脂期食用。

著名的法国菜Ratatouille，普罗旺斯杂烩里，西葫芦就是重要角色。在欧洲，特别是地中海地区的菜肴中经常能看见西葫芦的身影。

今天我们用西葫芦加上鸡蛋和燕麦，做成一道快手又营养丰富的主食，让减脂餐也多一点点变化~",http://img.xiaochushuo.com/web/46499089.jpg!s4,97.98
974,975,彩椒鸡胸肉,减肥,鸡胸肉高蛋白、低脂肪、低热量，是非常好的减肥食材，今天推荐的做法，脂肪含量低，同时还能保证酸甜的口感，非常适合正在减肥的小伙伴。,http://img.xiaochushuo.com/web/257500881.jpg!s4,70.86
975,976,5分钟快手菜  适合,减肥,豆腐是最常见的豆制品，其营养极高，含铁、镁、钾、烟酸、铜、钙、锌、磷、叶酸、维生素B1、蛋黄素和维生素B6等。它的高氨基酸和蛋白质含量使之成为谷物很好的补充食品。其味甘性凉，有益气和中、生津润燥、清热解毒的功效。这道油菜豆腐汤，是一款无油低盐的清汤，清淡爽口，非常适合轻食和减肥！,http://img.xiaochushuo.com/web/255867490.jpg!s4,66.50
976,977,美白又,减肥,《中餐厅》里一款赵薇特制蜂蜜柠檬水大受欢迎，卖到断货！大家都知道和柠檬水是美白的，每次喝的时候切片也比较麻烦，剩下的又不好保存，今天教大家一个美白又减肥，好喝还好保存的方法！,http://img.xiaochushuo.com/web/260662918.jpg!s4,91.23
977,978,餐 | 西蓝花豆腐蛋,减肥,"减肥常见到：水煮西蓝花、白灼豆腐和水煮鸡蛋。其实这三样食材，放一起，也是一道非常美味的减肥餐。
烹饪也简单，分享给你们",http://img.xiaochushuo.com/web/263939282.jpg!s4,89.50
978,979,低脂代餐，健康,减肥,INS风靡燕麦酸奶。高颜值！随手一拍就能当手机桌面,http://img.xiaochushuo.com/web/258980757.jpg!s4,53.02
979,980,这盘菜可以吃好久，因为如果想,减肥,翔宇大厨师兄：秋乏，最近有点懒，所以都是做快手菜，几分钟就好。简单但吃的干净、精致。能够很好的保持食材原始的味道，原汁原味带点甘甜，口感吃起来脆且有嚼劲，一切清爽而完美。,http://img.xiaochushuo.com/web/256301073.jpg!s4,53.04
980,981,轻脂食谱~酸奶蔬果沙拉,减肥,夏季容易胃口不佳，来点美丽又美味的蔬果沙拉，既开胃又富有营养还可以减肥，不使用沙拉酱，全部是当季的新鲜蔬菜和水果，还很低脂健康哦~减肥的小仙女不可错过。,http://img.xiaochushuo.com/web/260830040.jpg!s4,97.13
981,982,也得好好做饭 一鸡两吃,减肥,"减肥也不能耽误了好好伺候大爷。昨晚我吃肉给大爷吃草他已经很不乐意了。今晚要是我继续吃肉给大爷继续吃草大爷绝对要发飙的。我们大爷是标准的食肉动物哒！！
大爷重口味，讨厌我的减肥餐，就给他吃烤鸡。我最近吃减肥餐吃的特别馋，就简单调味儿。于是乎一只鸡一人一半，不偏不向！！鸡也可以死的很淡定了。。。
做法如下，仅供参考。",http://img.xiaochushuo.com/web/253986984.jpg!s4,69.54
982,983,餐 | 莲藕夹肉,减肥,"非常开心，又和大家分享新菜式了！
秋冬常见的食材就是莲藕了，莲藕在减肥饮食中是代替主食的。配上瘦肉，蛋白质的来源就有保证了！",http://img.xiaochushuo.com/web/263981246.jpg!s4,64.95
983,984,小火锅,减肥,冬天自己在家做一道热腾腾的火锅是最幸福不过的事情啦～但是又担心火锅吃多了容易发胖，于是就自己在家做了一个热量很低的番茄锅底的小火锅，竟然意外地很好吃！,http://img.xiaochushuo.com/web/262771241.jpg!s4,47.76
984,985,低卡,减肥,这道菜所用到的食材，都属于低热量的食材，营养也很丰富，非常适合减肥期间食用,http://img.xiaochushuo.com/web/258883854.jpg!s4,56.06
985,986,系列菜\苦瓜炒鸡蛋,减肥,"苦瓜炒蛋的好处有哪些
苦瓜是一种能明显败火降血糖的常见食材，对于血糖高的朋友来说苦瓜不仅是菜更是药材，在生活中餐桌上也经常会看到素炒苦瓜或者是苦瓜炒蛋等，而鸡蛋被认为是营养丰富的食品，含有蛋白质、钙、脂肪、卵黄素、卵磷脂、维生素和铁、钙、钾等人体所需要的矿物质。这两者结合之后会给人们带来更高的营养价值与功效。",http://img.xiaochushuo.com/web/260017464.jpg!s4,74.02
986,987,一道深受女士喜欢的,减肥,这是一道做法简单，却营养丰富的甜点，主要材料由紫薯和土豆组成，也是一道深受女士喜欢的减肥甜点,http://img.xiaochushuo.com/web/259232549.jpg!s4,100.56
987,988,的首选早餐------简单美味又营养 的番茄金针菇火腿鸡蛋汤,减肥,最近天越来越冷了，是不是好想喝一碗热腾腾的汤来暖一下自己胃。那这款番茄金针菇火腿鸡蛋汤能满足你的愿望，喝了它不仅会感到很暖和，而且还不容易长胖，是减肥人首先的早餐,http://img.xiaochushuo.com/web/262799955.jpg!s4,108.10
988,989,十分钟就能做好的早餐-----,减肥,今天突然好想吃土司，但传统的做法又不想吃，正好前几天买的香蕉没没吃，就拿来做了个香蕉牛奶煎土司，没想到味道不错，家里宝宝超级爱吃。,http://img.xiaochushuo.com/web/262823850.jpg!s4,76.41
989,990,食谱-酱牛肉，无糖无水,减肥,"牛肉是减肥朋友最亲睐的一种食物
可是很多人都嫌麻烦，不愿意去做，
今天就教大家做一个特别简单的牛肉",http://img.xiaochushuo.com/web/260398469.jpg!s4,39.42
990,991,低卡健康,减肥,燕麦米与大米相对比，营养价值高很多，碳水含量却比大米低很多，配上牛油果。完美的低卡饱腹餐。,http://img.xiaochushuo.com/web/259153893.jpg!s4,94.53
991,992,饮料 | 牛油果蔓越莓果昔,减肥,"天气渐凉，却越想喝饮料！
“但是我减肥，不能喝，怎么办？”

今天推荐一道减肥果昔→牛油果蔓越莓果昔，喝完就当天不吃其他水果了哦",http://img.xiaochushuo.com/web/263935995.jpg!s4,50.41
992,993,香橙的新吃法！！！好吃得不得了的,减肥,今天给大家介绍一款既可以放下午茶的又可以当早餐食用主要不管怎么吃法都还不长胖，那就是香橙烤土司,http://img.xiaochushuo.com/web/262814234.jpg!s4,112.26
993,994,囤肉的季节真的心安理得？,减肥,天气越来越冷，是时候开始囤彪过冬了，狂吃狂吃，但是作为减肥党来说，臣妾真的办不到啊~各种高热量的蛋糕面包在我眼前晃悠，绝对是在考验小卷的自控能力，但是作为烘焙小达人，小卷会想方设法寻求味蕾的安慰。就让吃不胖的豆腐慕斯来满足我这狂吃狂吃的内心吧！,http://img.xiaochushuo.com/web/50526449.jpg!s4,46.28
994,995,鸡胸肉,减肥,只是想尝一尝减肥餐的味道，实际证明了，我这个吃货还是放弃减肥,http://img.xiaochushuo.com/web/253682579.jpg!s4,89.11
995,996,营养,减肥,减肥养成记,http://img.xiaochushuo.com/web/223752052.jpg!s4,30.39
996,997,周末懒人版,减肥,现在大多数的都市年轻人，每天忙碌着上班下班挤公交；一到周末更是忙着睡觉，天天都是叫外卖，吃够吃腻了周末也只能再叫外卖，这个菜是用家里的剩下的食材做的，简单方便而且很好吃,http://img.xiaochushuo.com/web/246583127.jpg!s4,117.39
997,998,蔬菜,减肥,正在减肥的亲们，不妨试试这到菜吧,http://img.xiaochushuo.com/web/259819252.jpg!s4,56.98
998,999,餐之西红柿鸡蛋饼,减肥,这是第二次做，成功啦！简单易学大家可以试一下，非常适合当早餐！,http://img.xiaochushuo.com/web/246012734.jpg!s4,49.41
999,1000,想吃又怕长胖？给你一碗,减肥,红豆生南国，春来发几枝。愿君多采撷，此物最相思。,http://img.xiaochushuo.com/web/262793064.jpg!s4,66.28
1000,1001,菠萝醋《,减肥,既可减肥又能当饮料的果醋，还有意想不到的作用,http://img.xiaochushuo.com/web/223292960.jpg!s4,96.18
1001,1002,食谱一苹果香蕉奶昔,减肥,Share with you,http://img.xiaochushuo.com/web/260717323.jpg!s4,76.20
1002,1003,简单好吃又,减肥,今天突然好想吃土司，但传统的做法油不想吃，正好前几天买的香蕉没吃，就拿来做个香蕉牛奶煎土司，没想到味道不错，家里宝宝很爱吃。,http://img.xiaochushuo.com/web/262816378.jpg!s4,61.49
1003,1004,食谱一番茄奶昔,减肥,"You may obtain the world with love , you can also lose the world with hate.",http://img.xiaochushuo.com/web/258957823.jpg!s4,64.58
1004,1005,芹菜豆干——蛋白与纤维结合的,减肥,一直知道芹菜香干，尝试做了才知道它的好处。芹菜富含膳食纤维，听说可以减肥哦，豆干富含植物蛋白，能量多，加入香菇和辣椒，确实很开胃滴。,http://img.xiaochushuo.com/web/50414153.jpg!s4,32.97
1005,1006,黑暗料理之西红柿鸡蛋饼,减肥,夏天想减减肥，吃的清淡点，按着想象做个鸡蛋饼，放了点饼碎，不打算放面粉了，最后以失败告终。,http://img.xiaochushuo.com/web/245704459.jpg!s4,73.52
1006,1007,番茄龙利鱼汤（很适合减脂,减肥,龙利鱼肉质鲜嫩，蛋白质满满的，而且没有刺，也很适合老人或者宝宝吃，简单方便上手快！,http://img.xiaochushuo.com/web/228400123.jpg!s4,69.83
1007,1008,养胃大烩菜,减肥,菜鸟级选手也能学会的大烩菜~,http://img.xiaochushuo.com/web/240480244.jpg!s4,115.29
1008,1009,最新省时快捷，外酥里嫩，,减肥,很多美美为了保持苗条身材，不得不忌口，此道菜做法将油脂除掉，可解后顾之忧！而且不用高压锅，半小时即可吃到一顿大餐！亲们，何不一试？,http://img.xiaochushuo.com/web/6818751.jpg!s4,74.38
1009,1010,餐黑暗料理之醋溜紫甘蓝,减肥,因为不想吃凉拌的了，看别人有炒的就换了个口味，不知道是不是因为没这样吃过觉得味道奇怪，反正觉得很黑暗！,http://img.xiaochushuo.com/web/245938345.jpg!s4,33.82
1010,1011,鸡蛋饼,减肥,清肠胃，败火佳品，老少皆宜，老婆最爱。,http://img.xiaochushuo.com/web/263671161.jpg!s4,112.20
1011,1012,蔬菜饼,减肥,简单方便，而且很漂亮，会让你很有食欲，宝宝也喜欢呦！,http://img.xiaochushuo.com/web/247311636.jpg!s4,103.32
1012,1013,健身餐,减肥,可怜的桃子越来越胖啦，要控制饮食咯,http://img.xiaochushuo.com/web/246640955.jpg!s4,33.33
1013,1014,凉拌三丝。,减肥,"本菜品是正宗的减肥餐。本人帮助几千人减肥成功,免费提供给大家一些减肥餐用。",http://img.xiaochushuo.com/web/null.jpg!s4,54.17
1014,1015,陈氏,减肥,好好做哦！,http://img.xiaochushuo.com/web/null.jpg!s4,31.49
1015,1016,营养五谷麦片豆浆,减肥,自己是做模特的，因为对身材要求严格所以到处取经改良的豆浆，味道营养价值都不错。黑豆和大米搭配相信大家都不陌生，红豆红枣补血，薏米除湿。我个人很喜欢加黑米的味道。,http://img.xiaochushuo.com/web/852931.jpg!s4,97.39
1016,1017,我的,减肥,做法：丨2,http://img.xiaochushuo.com/web/1017482.jpg!s4,99.96
1017,1018,牛奶豆腐,减肥,3天轻松减小腹,http://img.xiaochushuo.com/web/null.jpg!s4,77.74
1018,1019,汤之红豆薏米汤,减肥,红豆薏米汤是祛湿减肥佳品，我只喜欢喝汤，所以每次都是多加水。,http://img.xiaochushuo.com/web/246044958.jpg!s4,32.79
1019,1020,水果粒,减肥,减肥餐水果粒,http://img.xiaochushuo.com/web/223410157.jpg!s4,110.81
1020,1021,real,减肥,减肥真难啊,http://img.xiaochushuo.com/web/257215633.jpg!s4,57.41
1021,1022,拌黄瓜,减肥,今天减肥，运动加少食，打算一天只吃这一盘加上3瓶矿泉水。,http://img.xiaochushuo.com/web/249128918.jpg!s4,85.62
1022,1023,餐-水果沙拉,减肥,做法：酸奶拌,http://img.xiaochushuo.com/web/1041371.jpg!s4,80.65
1023,1024,餐乳汁空心菜！,减肥,很好吃的菜…,http://img.xiaochushuo.com/web/11925141.jpg!s4,68.46
1024,1025,养颜,减肥,"
功效：清肺化痰、健脾、去水肿、养血、适合贫血，脸色苍白的肥胖者。痰多、水肿、
",http://img.xiaochushuo.com/web/null.jpg!s4,63.74
1025,1026,孜然土豆,减肥,土豆营养丰富，它的维生素C比苹果还多十倍，蛋白质也相当丰富，非常利于减肥，土豆对人体有着奇妙的作用，瘦人吃使人胖，胖人吃使人瘦。多吃土豆还能吃出好性格，尤其现在上班族压力大，容易抑郁，多吃土豆，它的微量元素，可以改善心情。,http://img.xiaochushuo.com/web/256313744.jpg!s4,60.41
1026,1027,凉拌土豆片,减肥,"土豆好吃，但很多人却害怕吃，担心土豆吃了会长胖。其实，土豆吃了并不会长胖，反而因为食用土豆容易饱腹，而起到减肥作用。食用这道【凉拌土豆片】就更容易减肥啦。
【凉拌土豆片】做法超级简单，不受油烟困扰，不受热气侵袭，无油低脂，麻辣开胃，超美味~~~需要保持身材的筒子也能食用哦~~
",http://img.xiaochushuo.com/web/245228256.jpg!s4,63.97
1027,1028,炒三丁,减肥,今天和大家一起分享一个好吃到爆炸的炒三丁，巨下饭的减肥菜，简单下饭又低脂。简直就是米饭的杀手。您吃三碗米饭也不嫌多。,http://img.xiaochushuo.com/web/263283514.jpg!s4,99.16
1028,1029,防抗癌明星蒜蓉西兰花，怎么样做才好吃？,减肥,"★★★★★
小圆食记
Menu
蒜蓉西兰花是一款清清淡淡，做法又简单的家常小炒，耗时短，很方便。
西兰花是防癌抗癌的明星蔬菜，热量非常低，非常适合于减肥。
★★★★★
创意指数
蒜蓉西兰花
 ▼          

蒜蓉西兰花



·食材·

西兰花、蚝油、蒜、盐
",http://img.xiaochushuo.com/web/44439893.jpg!s4,102.41
1029,1030,家常菜啤酒鸡翅,减肥,"因为懒
所以没有出去买可乐
家里有啤酒
就做了啤酒鸡翅
味道也是很赞的",http://img.xiaochushuo.com/web/257596187.jpg!s4,105.14
1030,1031,腰果炒虾仁,减肥, 春天，都喜欢餐桌上多点蔬菜瓜果，又不失营养，尤其孩子最爱吃炒虾仁，配点翠绿色的黄瓜和香喷喷的腰果，既可增加维生素又可以香喷喷的还带有鲜味，最重要的是清清爽爽，看上去特别诱惑人又好吃！无论是孩子还是爱减肥的美女都是一道最佳选择的家常菜。,http://img.xiaochushuo.com/web/43872138.jpg!s4,112.96
1031,1032,果蔬养颜水,减肥,"果蔬养颜水的好处

 1.     通过溶出水果或蔬菜的维生素C，柠檬酸等成分，养颜美容，提升免疫力。
 
 2.     抵抗衰老，抗氧化，预防身体和肌肤的老化问题。
 
 3.     利用“香气”调经自律神经，缓解头痛，心情放松愉悦。
 
4.     低卡低热量，适合节食减肥的人食用。
",http://img.xiaochushuo.com/web/248081382.jpg!s4,91.40
1032,1033,『土豆茄子煲』,减肥,大家都知道，土豆、洋葱、茄子被称为地下三宝，营养超级丰富，再加上豌豆有增强机体免疫功能，抗癌防癌，通利大肠等作用，也是孩子离不开的营养食材；这几样菜炖成一锅煲，不仅下饭，营养真是太好了，而且吃不胖，非常适用减肥的妹子跟帅哥。,http://img.xiaochushuo.com/web/258122302.jpg!s4,112.68
1033,1034,糖醋藕丁,减肥,藕含有淀粉、蛋白质、天门冬素、维生素C以及氧化酶成分，含糖量也很高，生吃鲜藕能清热解烦，解渴止呕；如将鲜藕压榨取汁，其功效更甚，煮熟的藕性味甘温，能健脾开胃，益血补心，故主补五脏，有消食、止渴、生肌的功效。藕能帮助消化、降血糖、减肥等辅助功能。,http://img.xiaochushuo.com/web/257271818.jpg!s4,57.38
1034,1035,好吃的轻食水煮菜，蒜蓉淋生菜,减肥,生菜白灼后很清甜，再淋入蒜蓉，非常美味，而且适合减肥轻食的朋友，如果拍高热量，可以把蒜蓉分开，吃多少淋多少。,http://img.xiaochushuo.com/web/260265583.jpg!s4,39.63
1035,1036,银耳莲子羹,减肥,同时一起踏春的人别的皮肤怎么没事，脸上及身上皮肤干燥或爱过敏，除了和身体的原图有关外，自己平时吃什么也起了决定性的作用，尤其是经常不爱喝水，不吃汤汤水水的食物，或者饮食不均衡，食材做不到多样化，便秘、口臭、肥胖伴随着一系列不良症状出现。如何吃，既能让皮肤滋润，又能保护苗条身材，是春天应该研究的，不只是为了美，更是为了健康，接下来分享一道美容养颜、瘦身减肥的食养方给大家，这一碗，它是穷人的“燕窝”，隔三差五吃，35岁如少女，小细腰重现。,http://img.xiaochushuo.com/web/262975960.jpg!s4,117.81
1036,1037,鱼香茄子煲,减肥,相信很多朋友在酒楼或大排档吃饭时都品尝过这款茄子煲，它的美味可以说让人欲罢不能，色泽油亮，香糯软棉的茄子非常入味，简直是米饭杀手，光是闻着诱人的香气，都能吃下一碗米饭，舀上一勺混入米饭中，不吃上两碗决不罢休，想减肥的朋友慎重点它。,http://img.xiaochushuo.com/web/247314497.jpg!s4,30.03
1037,1038,雪梨银耳莲子羹,减肥,"雪梨银耳莲子汤具有清热润肺的功效，可以有效治疗外感温热病毒引起的发热、伤津、口渴等症状。同时它还有养胃生津的功效，对慢性气管炎、百日咳、慢性咽炎等都有很好的治疗效果，而对于我们日常生活中常见的口干舌燥、大便不畅、上火、咳嗽等都有很好的疗效，日常可以多吃。 雪梨银耳莲子汤具有滋阴、润肺、养胃、生津、益气、补脑、强心之功效，同时对女性还有美容嫩肤的功效，还有助于减肥，实在是女性的好帮手。
无论是热饮还是冰吃，都特别美味。",http://img.xiaochushuo.com/web/257227113.jpg!s4,98.17
1038,1039,低卡番茄豆腐汤,减肥,健身减肥推荐,http://img.xiaochushuo.com/web/263460908.jpg!s4,33.61
1039,1040,生菜就要这样做，美味下饭又不失营养,减肥,"★★★★★
小圆食记
Menu
生菜性质甘凉，微苦，有清热提神、镇痛催眠、降低胆固醇、辅助治疗神经衰弱、抗癌、美白，减肥等等诸多功效。
由于生菜性凉，所以在冬天吃最好配合温热的食材，比如生姜来中和其凉性。

★★★★★
创意指数
白灼生菜",http://img.xiaochushuo.com/web/254152310.jpg!s4,59.50
1040,1041,全麦面包,减肥,全麦：健康、营养的代表！更是减肥朋友们的最爱！当然也是我的最爱，因为吃了管饱不长肥膘！,http://img.xiaochushuo.com/web/256893873.jpg!s4,110.91
1041,1042,#甜味#毛毛虫豆沙面包,减肥,"豆沙馅面包，香甜美味，做了可爱的毛毛虫形状，小朋友超级喜欢，更加爱吃。(^_^) 
豆沙包含有红豆沙，红豆中含有丰富的不饱和脂肪酸，不含胆固醇，而且含有丰富的蛋白质，维生素B，纤维，钙质及锌等。 豆沙面包含碳水化合物，脂肪，蛋白质，热量。减肥者适量哦。",http://img.xiaochushuo.com/web/256726870.jpg!s4,93.29
1042,1043,娃娃菜炖豆腐,减肥,娃娃菜炖豆腐，不仅用料简单，味道也是特别鲜美可口。豆腐营养特别高，而且好消化，巨说2小块豆腐就能满足人一天的钙需求量，和娃娃菜炖煮最适合不过了。今天我加了虾皮一起炖，做好的汤水更清甜，更营养了，特别适合干燥季节食用。而且轻脂减肥，轻松几步就能做。,http://img.xiaochushuo.com/web/262579782.jpg!s4,94.46
1043,1044,下饭首选—私家秘制红烧肉,减肥,小时候吃奶奶做的红烧肉，后来吃爸爸做的，现在长大了，变成了自己做。其实我是不太吃猪肉的，去餐厅也从来没点过，总觉得外面做的不好吃又太油腻。可能是我家里的做法不太一样，同样是红烧，但最后会选择把汤汁收干，通过前面煸炒的过程把五花肉的肥油逼出去。这样做出来的红烧肉真是入味又好吃。不要以为颜色深就一定会很咸，相信我绝对不会，只是因为加了老抽，延长了烹饪时间更上色而已。每次吃这道菜的时候都忍不住多吃一碗饭，至于减肥什么的，容我先吃饱了再说。,http://img.xiaochushuo.com/web/254152813.jpg!s4,55.51
1044,1045,水果酸奶杯,减肥,早上一杯活力满满。减肥瘦身来一杯，既解馋又低脂，视觉味觉双重美味，大家一起动手做起来,http://img.xiaochushuo.com/web/257244117.jpg!s4,59.11
1045,1046,丝瓜炒虾仁,减肥,初夏，正是丝瓜食用最佳季节，搭配虾仁滑炒，口感软嫩又美味，更要的是还可以美容，是夏季非常好的减肥菜，夏季减肥这道菜可以放心吃哦,http://img.xiaochushuo.com/web/46528965.jpg!s4,78.86
1046,1047,麻辣鱼片儿,减肥,这个菜之前也没打算做，昨天去吃火锅，预算不当，点多了，后来剩的鱼片和一些蔬菜吃不完，不想浪费打包回来了。就这样几种简单的食材，做出来也是别有一番风味。配着它又妥妥的两碗米饭下肚了，鱼的话什么鱼都可以，没有硬性要求。,http://img.xiaochushuo.com/web/233644001.jpg!s4,54.52
1047,1048,醋熘西葫芦,减肥,"西葫芦:低热量天然减肥美白食品，富含vc胡萝卜素和纤维素，钙，磷，钾含量也相当高……
减肥瘦身的朋友多吃西葫芦哦……",http://img.xiaochushuo.com/web/262917556.jpg!s4,97.32
1048,1049,木耳炒豆腐,减肥,常吃黑木耳有非常多好处，补血、减肥、清肠，有和我一样喜欢吃木耳的吗,http://img.xiaochushuo.com/web/254884388.jpg!s4,47.24
1049,1050,冬瓜薏仁排骨汤,减肥,冬瓜和薏仁都具有清热解暑，利尿消肿，排毒解毒的功效，炎炎夏日我们来一碗冬瓜薏仁排骨汤既能补充人体所需的营养又能排除体内各种毒素，还能减肥减脂。,http://img.xiaochushuo.com/web/252984032.jpg!s4,113.58
1050,1051,爆炒牛肉,减肥,"这道青椒爆炒牛肉，做起来快手，而且非常美味。牛肉含有丰富的蛋白质，脂肪、维生素B族、烟酸、钙、磷、铁、胆甾醇等成分。具有强筋壮骨、补虚养血作用。牛肉的脂肪却很低,所以想减肥又想吃得有营养的妈妈，吃牛肉是个不错的选择。",http://img.xiaochushuo.com/web/256537949.jpg!s4,60.72
1051,1052,凤尾虾球一一烤箱版,减肥,虾和土豆的营养价值众所皆知，它们富含高蛋白质、钾、镁、碘、磷等矿物质以外，还含有维生素A、C、B……特别适用于孕妇、产妇、婴儿、肥胖者和老年人。 这款无需油炸的凤尾虾球太适合我这种要营养，但怕油腻，要减肥的懒女人了。,http://img.xiaochushuo.com/web/243394705.jpg!s4,76.85
1052,1053,西兰花拌木耳,减肥,"这一道凉拌菜制作所需的时间很短，西兰花爽脆甜嫩，黑木耳脆而不腻，撒上一把蒜末，把油烧热后倒入面上，只听呲啦一声，顿时香飘四溢！
西兰花有防癌抗癌的功效，含维生素C较多，在防治胃癌、乳腺癌方面效果尤佳。新鲜的西兰花和黑木耳一起搭配，健康又美味~",http://img.xiaochushuo.com/web/262978318.jpg!s4,75.54
